text,url,handle,prediction
EN APOTHÉOSE    Il ne faut pas se fier au nom de la dernière étape du Tour de France féminin,https://www.huffingtonpost.fr/sport/article/sur-le-tour-de-france-feminin-la-super-planche-des-belles-filles-reserve-des-surprises_206036.html,lehuffpost,True
Celebrity,https://www.independent.ie/style/celebrity/,independent_ie,False
customerhelp@independent.ie,mailto:customerhelp@independent.ie,independent_ie,False
"Radio




    JNLR figures: 2FM boss says replacing Louise McSharry ‘completely justified’ as latest radio numbers revealed",https://www.independent.ie/entertainment/radio/jnlr-figures-2fm-boss-says-replacing-louise-mcsharry-completely-justified-as-latest-radio-numbers-revealed-41874168.html,independent_ie,True
Gallery,https://www.independent.ie/irish-news/politics/anne-rabbitte-says-disabilities-is-the-cinderella-within-department-of-health-were-never-the-first-thought-41879649.html,independent_ie,True
"Travel News




    Flight attendants ‘fear for their safety’ amid spike in disruptive passengers",https://www.independent.ie/life/travel/travel-news/flight-attendants-fear-for-their-safety-amid-spike-in-disruptive-passengers-41873528.html,independent_ie,True
Dublin,https://www.independent.ie/regionals/dublin/,independent_ie,False
"The Indo Daily




    The Indo Daily: Clare Daly on that Russian propaganda list — 'I don’t feel we’re an embarrassment or disgrace'",https://www.independent.ie/podcasts/the-indo-daily/the-indo-daily-clare-daly-on-that-russian-propaganda-list-i-dont-feel-were-an-embarrassment-or-disgrace-41875150.html,independent_ie,True
"Irish News




    Risk of ‘unknown unknowns’ may push cost of Metrolink from €9.5bn to €23bn, new report warns",https://www.independent.ie/irish-news/risk-of-unknown-unknowns-may-push-cost-of-metrolink-from-95bn-to-23bn-new-report-warns-41879632.html,independent_ie,True
"Travel



    Premium




    20 last-minute travel deals for August – from hotels at home to sun abroad",https://www.independent.ie/life/travel/20-last-minute-travel-deals-for-august-from-hotels-at-home-to-sun-abroad-41871852.html,independent_ie,True
Gallery,https://www.independent.ie/entertainment/radio/jnlr-figures-2fm-boss-says-replacing-louise-mcsharry-completely-justified-as-latest-radio-numbers-revealed-41874168.html,independent_ie,True
तनहुँबाटै सवारी चालक अनुमतिपत्र नवीकरण सुरु,/story/254699/2022/7/31/lision,rato_pati,True
जीवनदर्शन : लक्ष्यमा पुग्न ध्यान दिनुपर्ने केही कुरा,/story/252425/2022/7/19/aim-destination-,rato_pati,True
बैंक/बिमा,/category/bank,rato_pati,False
प्रेरक भनाइ : भोको मानिसलाई ज्ञानको कुनै अर्थ हुन्न,/story/251503/2022/7/14/prerak-,rato_pati,True
"इरानमा बाढी :  ५९ जनाको मृत्य, ३० जना वेपत्ता",/story/254785/2022/7/31/flood,rato_pati,True
राहदानी बनाउने नाममा ठगी गरेको आरोपमा चार जना पक्राउ,/story/254665/2022/7/30/arrest,rato_pati,True
त्रिवि सेवा आयोगमा अनेरास्ववियुको प्रदर्शन,/story/254782/2022/7/31/aneraswyou,rato_pati,True
अदालत/प्रशासन,/category/court-office,rato_pati,False
जिम्बावेले बंगलादेशलाई हरायो,/story/254667/2022/7/30/Sports,rato_pati,True
सेयर मार्केट,/economy/share-market,rato_pati,False
Staff Blog,/blogs/mojo-wire/,motherjones,False
Inside the Powerful Anti-Abortion Campaign to Convince You That Everything Is Just Fine,https://www.motherjones.com/politics/2022/07/inside-the-powerful-anti-abortion-campaign-to-convince-you-that-everything-is-just-fine/,motherjones,True
Coronavirus,/topics/coronavirus,motherjones,False
Matt Simon,https://www.motherjones.com/author/matt-simon/,motherjones,False
Tom Philpott,https://www.motherjones.com/author/tom-philpott/,motherjones,False
Kyle Thiermann’s journey from surfer to activist,https://www.motherjones.com/sponsored/an-activist-athlete-elevates-the-game-rallying-for-self-care-and-protesting-banks-conduct/,motherjones,True
Privacy Policy,https://www.motherjones.com/about/privacy-policy/,motherjones,False
Donate,https://secure.motherjones.com/flex/mj/key/7LIGHTB/src/7EGPBA1|PEGPBA1,motherjones,False
Events,https://www.motherjones.com/events/,motherjones,False
"From Texas to Arizona, the GOP Border “Invasion” Argument Keeps Getting Crazier",https://www.motherjones.com/politics/2022/07/from-texas-to-arizona-the-gop-border-invasion-argument-keeps-getting-crazier/,motherjones,True
1,/politics/20590017.stuart-cosgrove-social-media-can-help-win-scotlands-independence-referendum/#comments-anchor,scotnational,True
What is today's Quordle? July 30 word puzzle hints and answer,/news/national/uk-today/20585879.quordle-answer-july-30-quordle-word-hints-todays-answer/,scotnational,True
Labour,/politics/labour/,scotnational,False
Economy,/news/scottish-economy/,scotnational,False
How you can see July's 'Super Buck Moon' in Scotland this week,/news/20273013.super-buck-moon-2022-see-full-moon-west-scotland-met-office-forecast/,scotnational,True
David Pratt's Four Corners: The looming battle for Kherson,https://www.thenational.scot/news/20590005.david-pratts-four-corners-looming-battle-kherson/,scotnational,True
The Jouker,/politics/thejouker/,scotnational,False
IN PICTURES: Hundreds turn out for All Under One Banner Faslane protest,https://www.thenational.scot/news/20590286.scottish-independence-hundreds-turn-one-banner-faslane-protest/,scotnational,True
Only the lost chance of independence leaves me bitter,/politics/20589319.lost-chance-scottish-independence-leaves-bitter/,scotnational,True
Revealed: The drugs that are poisoning Scotland’s water,https://www.thenational.scot/news/20590130.drugs-poisoning-scotlands-water/,scotnational,True
Back-to-school shoppers to see savings during sales tax holiday,/story/news/2021/08/04/back-school-shoppers-see-savings-during-sales-tax-holiday/5458163001/,reporternews,True
2022 Preseason All-Big Country 11-man football team,/story/sports/2022/07/31/2022-preseason-all-big-country-football-team/65386758007/,reporternews,True
E-Edition,https://user.reporternews.com/user/enewspaper,reporternews,False
"New houses remain popular in Abilene, despite longer timeframes",/story/money/business/local/2022/07/31/what-to-know-about-new-homes-construction-in-abilene-still-trending-upward-in-2022/65382146007/,reporternews,True
Subscribe,https://subscribe.reporternews.com/navsub?gps-source=CPTOPNAVBAR&itm_campaign=2022HEATWAVE&itm_medium=ONSITE&onSuccessRedirectURL=https%3A%2F%2Fwww.reporternews.com%2F,reporternews,False
Basement Repair | Search Ads,http://fetch-structure.fyi/?ref=taboola-gannettcompany-reporternews&sub_id=murshu-sc1-str-july-dk&compkey=Crawl%20Space%20Repair%20%7Bdes moines%7D&tbid=1157466&tbland=Land&tbserp=Search&tbclick=Gadclick&sub_id2=20147086%7Cgannettcompany-reporternews%7C3481606021&rskey=Looking+For+Crawl+Space+Repair%3F+Des+Moines+Residents+Could+Benefit+From+2022+Prices#tblciGiD9o_6V7VrYXJIlgI8CtTLHmAZreecDqvT4ki87jxdVhCDa0kYojOD0ot2CrLeYAQ,reporternews,False
Opinion,/opinion/,reporternews,False
More in News,/news/,reporternews,False
Toronto Real Estate Prices Might Be Lower Than You ThinkToronto Real Estate | Search Ads|,https://compare-intl-real-estate-prices-toronto.zone?ref=taboola-gannettcompany-reporternews&sub_id=gannettcompany-reporternews&sub_id2=350-realestatetoronto-taboola-all&tbid=1353010&tbclick=sysclick&compkey=Toronto+Real+Estate+Prices&rskey=Toronto+Real+Estate+Prices+Might+Be+Lower+Than+You+Think&tblci=GiD9o_6V7VrYXJIlgI8CtTLHmAZreecDqvT4ki87jxdVhCCillQo8LStrbX6hsWaAQ#tblciGiD9o_6V7VrYXJIlgI8CtTLHmAZreecDqvT4ki87jxdVhCCillQo8LStrbX6hsWaAQ,reporternews,True
Newsletters,https://profile.reporternews.com/newsletters/manage,reporternews,False
Why murder hornets are getting a new name,https://www.nationalgeographic.com/animals/article/murder-hornets-asian-giant-hornets-new-name,natgeo,True
No state is losing land like Louisiana. None has a bolder plan.,https://www.nationalgeographic.com/environment/article/no-state-is-losing-land-like-louisiana-but-no-other-state-has-a-bolder-plan,natgeo,True
Explorer: The Last Tepui,https://www.disneyplus.com/movies/explorer-the-last-tepui/2MxDFDdwMZkS?cid=DTCI-Synerg[…]NatGeo_ExplorerLastTepui_NatGeoHompage-ExplorerTheLastTepui,natgeo,False
Gordon Ramsay: Uncharted,https://www.disneyplus.com/series/gordon-ramsay-uncharted/3UDBjRNsA7fq?cid=DTCI-Synergy-NatGeoPartners-Site-Acquisition-NA-US-NatGeo-GORDONRAMSAYUNCHARTED-EN-Homepage-NatGeoHP_D+Carousel-NA,natgeo,False
Manage Your Subscription,https://w1.buysub.com/servlet/ECareGateway?cds_mag_code=NGM&cds_page_id=226717&cds_misc_1=NGM,natgeo,False
Children's Online Privacy Policy,https://disneyprivacycenter.com/kids-privacy-policy/english/,natgeo,False
Planet Possible,https://www.nationalgeographic.com/pages/topic/planet-possible,natgeo,False
Menorca’s ‘houses of the dead’ reveal these ancient secrets,https://www.nationalgeographic.com/travel/article/menorcas-houses-of-the-dead-reveal-these-ancient-secrets,natgeo,True
Fauci,https://www.disneyplus.com/movies/fauci/3cBM9sv1hGeR?cid=DTCI-Synergy-NatGeoPartners-Site-Acquisition-NA-US-NatGeo-FAUCI-EN-Homepage-NatGeoHP_D+Carousel-NA,natgeo,False
"See how stones, strength, and smarts built Stonehenge",https://www.nationalgeographic.com/magazine/graphics/see-how-stones-strength-and-smarts-built-stonehenge-feature,natgeo,True
Central Iowa Arts Articles,https://littlevillagemag.com/category/central-iowa/central-iowa-arts-entertainment/,littlevillage,True
News,#,littlevillage,False
View All »,https://littlevillagemag.com/category/your-village/,littlevillage,False
Weekender Central Iowa! Heathers the Musical | Mr. Softheart | Leo’s Lounge of Burlesque,https://littlevillagemag.com/weekender-central-iowa-heathers-the-musical-mr-softheart-leos-lounge-of-burlesque/,littlevillage,True
Read More…,https://littlevillagemag.com/photo-gallery-iowans-rally-for-fair-contract-from-bridgestone-firestone/,littlevillage,True
"Letter to the editor: Don’t let social media discourage you — vote
Jul 15, 2022
By Paul Deaton, Solon A lot changed in political campaigns since I worked my first for Lyndon Johnson in 1964. Democrats and Republicans are now at a place where established patterns repeat each cycle: marching in parades, having a booth […]",https://littlevillagemag.com/letter-to-the-editor-dont-let-social-media-discourage-you-vote/,littlevillage,True
"Former Rep. Jim Leach breaks with the Republican Party, endorses Bohannan for House and Franken for Senate",https://littlevillagemag.com/former-rep-jim-leach-breaks-with-the-republican-party/,littlevillage,True
Little Village,https://littlevillagemag.com/about-little-village/,littlevillage,False
Photo Gallery: Iowans rally for fair contract from Bridgestone-Firestone,https://littlevillagemag.com/photo-gallery-iowans-rally-for-fair-contract-from-bridgestone-firestone/,littlevillage,True
Top Story,https://littlevillagemag.com/category/topstory/,littlevillage,False
"Bond set at $500,000 for man accused of killing a Houston pastor in a road rage incident",https://www.khou.com/article/news/crime/uber-driver-charged-with-murder-pastor-mouton/285-9eac6baa-1c8b-4915-8898-14dc799eee1d,khou,True
"!function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();",https://www.khou.com/article/features/houston-pride-parade-documentary-khou/285-62cebd83-ac02-43ac-9127-00c6d8860c05,khou,True
"Hurricane season: Interactive storm tracker; supply lists, evacuation info and more",https://www.khou.com/article/weather/hurricane/2022-atlantic-hurricane-guide/285-f18121f6-e2f7-44e8-bd33-2be5c762deeb,khou,True
Terms of Service,https://policies.google.com/terms,khou,False
News,/news,khou,False
Watch full KHOU 11 presentation of 'Juneteenth 1865-2022: The Pursuit of Economic Equality',https://www.khou.com/article/entertainment/events/juneteenth/khou-juneteenth-documentary/285-78783dfb-6ecd-4602-8a3c-8cef255dcf2f,khou,True
Connect,/connect,khou,False
Community throws 'Warrior Parade' for 4-year-old with terminal brain tumor,https://www.khou.com/article/news/local/santa-fe-four-year-old-brain-tumor/285-ab21b64a-4191-4815-a754-296ab1f3340b,khou,True
"!function(){if (!document.hidden) {let e=document.currentScript;void 0!==window.tegna&&!0===window.tegna.loaded||new window.IntersectionObserver(function(e,a){e.forEach(function(e){if(e.isIntersecting){const a=e.target.querySelectorAll("".lazy-image__image"")[0],t=e.target.querySelectorAll("".lazy-image__placeholder"")[0];a.src=a.dataset.src,a.srcset=a.dataset.srcset,e.target.dataset.preloaded=""true"",a.classList.remove(""lazy-image__image_loaded_false""),a.classList.add(""lazy-image__image_loaded_true""),a.classList.remove(""lazy-image__image_blur_true""),a.classList.add(""lazy-image__image_blur_false""),t.classList.remove(""lazy-image__placeholder_visible_true""),t.classList.add(""lazy-image__placeholder_visible_false"")}a.unobserve(e.target)})}).observe(e.parentElement)}}();",https://www.khou.com/article/sports/houston-astros/285-34b6c663-66e2-4bf8-b3e8-272b9d259af3,khou,True
Great Day Houston,/greatday,khou,False
सूचना प्रविधि,/category/information-technology,lokaantar,False
रुसको कृष्ण सागर बेडामा युक्रेनले आक्रमण गरेको दाबी,/story/191771/2022/7/31/international/black-sea-fleet,lokaantar,True
एसइई नतिजामा कर्णाली प्रदेश कमजोर,/story/191624/2022/7/29/education/result-,lokaantar,True
Unicode Converter,https://lokaantar.com/page/unicode,lokaantar,False
नेपालमा शक्ति राष्ट्रको दौडधूप– चिनियाँ अधिकारी फर्केको १५ दिन नबित्दै किन आए डोनाल्ड लु ?,/story/191514/2022/7/28/tippani/donald-lu,lokaantar,True
विश्वेश्वरप्रसाद कोइराला : राजनीतिक व्यक्तित्व जत्तिकै प्रभावशाली र मूर्धन्य साहित्यकार,/story/190802/2022/7/22/aalekh/bp-koirala,lokaantar,True
नागरिक शिक्षित नभएसम्म राष्ट्र समृद्ध बन्दैन : पूर्व राष्ट्रपति यादव,/story/191518/2022/7/28/education/rambaran-yadav,lokaantar,True
शिक्षा,/category/education,lokaantar,False
संवैधानिक निकायका पदाधिकारी र न्यायपरिषद्को सुनुवाइ एकै पटक गर्न आदेश,/story/191636/2022/7/29/governance/court-,lokaantar,True
अर्थ विविध,/category/economy,lokaantar,False
54歳で自転車にハマる『明日へのペダル』,/article/20220731-OB7HOZ37LVNEJBPDIA3WMIAAEA/,sankei_news,True
コラム,/column/,sankei_news,False
囲碁,/life/igo/,sankei_news,False
人事,/economy/hrdivision/,sankei_news,False
宝塚,https://www.sankei.com/tag/topic/entertainment_100/,sankei_news,False
知的財産権ポリシー,https://www.sankei-digital.co.jp/others/iproperty.html,sankei_news,False
世界的な半導体不足にガソリン価格の急騰が追い打ち、EVの中古車価格に“異変”が起きている（1/3ページ）,https://www.sankei.com/article/20220522-OG37RY4V2JM2VNEQ45WHMAPZO4/?obOrigUrl=true,sankei_news,True
猛暑の釣り魚飯　東京湾で釣ったアジとタチウオ,/article/20220715-APQPLTQPQ5PEJF5CBR5NFEJPPY/,sankei_news,True
「田中帽子店」の麦わら帽はなぜ140年以上愛されているのか？,https://www.sankei.com/article/20220622-BDHUMUQTE5HCRIWEGTHGPQO4A4/?utm_source=sankei.com&utm_medium=outbrain&utm_campaign=kiji_reco&utm_id=EC&obOrigUrl=true,sankei_news,True
中東・アフリカ,/world/mideast/,sankei_news,False
Culture,/channel/culture,ncronline,False
Judith Sudilovsky,/authors/judith-sudilovsky,ncronline,False
"In 'Ms. Marvel', Muslim fans see a reflection of their lives",/news/culture/ms-marvel-muslim-fans-see-reflection-their-lives,ncronline,True
About NCR,/about-us,ncronline,False
Steven Salido Fisher,/authors/steven-salido-fisher,ncronline,False
Guatemalan bishops warn against political manipulation,/news/world/guatemalan-bishops-warn-against-political-manipulation,ncronline,True
"Indigenous Ghost Dance teaches love of Earth and Jesus, 'He Who Makes Live'",/news/earthbeat/indigenous-ghost-dance-teaches-love-earth-and-jesus-he-who-makes-live,ncronline,True
"After listening to Indigenous peoples, pope gives comprehensive apology",https://www.ncronline.org/news/opinion/after-listening-indigenous-peoples-pope-gives-comprehensive-apology,ncronline,True
Free Newsletters,/free-newsletters,ncronline,False
Amy Ketner,/authors/amy-ketner,ncronline,False
COLLECTION: 5 videos to watch now,https://lacrossetribune.com/news/local/collection-5-videos-to-watch-now/collection_4d7f5c92-0f50-11ed-b59f-4fbc7266e23e.html#tracking-source=home-top-story,lacrossetribune,True
Ticket bought in Illinois wins $1.337B Mega Millions jackpot,https://lacrossetribune.com/news/national/ticket-bought-in-illinois-wins-1-337b-mega-millions-jackpot/article_5c93e5fa-22b4-5eab-b7e2-d3ba0126b2f0.html#tracking-source=home-top-story,lacrossetribune,True
Engagements,https://lacrossetribune.com/announcements/engagements/#tracking-source=menu-nav,lacrossetribune,False
Vernon County View,https://lacrossetribune.com/community/vernonbroadcaster/,lacrossetribune,False
Business,https://lacrossetribune.com/business/#tracking-source=menu-nav,lacrossetribune,False
HOMETOWN FURNITURE - Ad from 2022-07-30,https://lacrossetribune.com/ads/service/home/furniture/hometown-furniture---ad-from-2022-07-30/pdfdisplayad_7ee491b4-9c5b-57e3-96fb-e6ab8934cb55.html#tracking-source=print-ads-carousel,lacrossetribune,True
BOARD STORE - Ad from 2022-07-27,https://lacrossetribune.com/ads/sale/home/board-store---ad-from-2022-07-27/pdfdisplayad_edc51eb9-a758-56a9-88fe-02fae0f2ea70.html#tracking-source=print-ads-carousel,lacrossetribune,True
News,https://lacrossetribune.com/news/#tracking-source=menu-nav,lacrossetribune,False
Review: Beyoncé escapes to dance world in 'Renaissance',https://lacrossetribune.com/entertainment/music/review-beyonc-escapes-to-dance-world-in-renaissance/article_1d18ed46-01fd-5119-86c6-ff83c751be33.html#tracking-source=home-entertainment,lacrossetribune,True
Instagram,/instagram,lacrossetribune,False
Toledo municipal court arrest warrants unconstitutional,http://www.dispatch.com/content/stories/local/2014/11/04/toledo-arrest-warrants-unconstitutional.html,marshallproj,True
"Rachel Kincaid Joins The Marshall Project


            The newsroom adds a Newsletter Manager.",/2022/07/15/rachel-kincaid-joins-the-marshall-project,marshallproj,True
BBC News,http://www.bbc.com/news/magazine-29835159,marshallproj,False
Death Sentences,/tag/death-sentences,marshallproj,False
Feature,/tag/feature,marshallproj,False
Banned Behind Bars,/2022/07/28/banned-behind-bars,marshallproj,True
this mornings’s email,http://eepurl.com/h6-KHz,marshallproj,False
Life Inside,/tag/life-inside,marshallproj,False
Only thirteen states refuse to release data on Pentagon equipment transfers to police,https://www.muckrock.com/news/archives/2014/nov/05/thirteen-states-refuse-release-data-pentagon-equip/,marshallproj,True
Immigration,/records/31-immigration,marshallproj,False
South Bay politician poised to become State Assembly speaker,https://sanjosespotlight.com/south-bay-politician-robert-rivas-poised-to-become-state-assembly-speaker-gilroy-morgan-hill-california-legislature/,sjspotlight,True
Podcast,https://sanjosespotlight.com/the-podlight/,sjspotlight,False
In the Spotlight,https://sanjosespotlight.com/in-the-spotlight/,sjspotlight,False
San Jose advocates say early release doesn’t equal...,https://sanjosespotlight.com/san-jose-advocates-say-early-release-doesnt-equal-violent-crime-santa-clara-county-jail-prison-zero-bail-citation-release-order-low-level-offender/,sjspotlight,True
Santa Clara,https://sanjosespotlight.com/news/politics-government/santa-clara/,sjspotlight,False
Support Us,https://sanjosespotlight.com/donate/,sjspotlight,False
Chandramouli: Leaded fuel is hurting East San Jose families,https://sanjosespotlight.com/chandramouli-leaded-fuel-is-hurting-east-san-jose-families/,sjspotlight,True
San Jose classroom becomes too hot to handle,https://sanjosespotlight.com/san-jose-school-classroom-becomes-too-hot-to-handle-renaissance-academy-alum-rock-union-district/,sjspotlight,True
Politics,https://sanjosespotlight.com/news/politics-government/,sjspotlight,False
Silicon Valley lawmaker says stop the monkey business,https://sanjosespotlight.com/silicon-valley-lawmaker-california-assemblymember-alex-lee-says-stop-the-monkey-business-with-misleading-campaign-ads-election-2022/,sjspotlight,True
Isaiah Hall returns as Troup’s starting left tackle after a long injury layoff,https://www.lagrangenews.com/2022/07/30/isaiah-hall-returns-as-troups-starting-left-tackle-after-a-long-injury-layoff/,lagrangenews,True
Sports,https://www.lagrangenews.com/category/sports/,lagrangenews,False
Opinion,https://www.lagrangenews.com/category/opinion/,lagrangenews,False
Barbershop adds nostalgic aesthetic to historic Grand Hotel in Hogansville,https://www.lagrangenews.com/2022/07/30/barbershop-adds-nostalgic-aesthetic-to-historic-grand-hotel-in-hogansville/,lagrangenews,True
Callaway softball hosted Taylor County for a scrimmage doubleheader on Tuesday,https://www.lagrangenews.com/2022/07/27/callaway-softball-hosted-taylor-county-for-a-scrimmage-doubleheader-on-tuesday/,lagrangenews,True
Subscribe,/subscriptions/,lagrangenews,False
"Three’s a Charm: Couple opens Trios Mexican cuisine in downtown LaGrange, their third business to date",https://www.lagrangenews.com/2022/07/28/threes-a-charm-couple-opens-trios-mexican-cuisine-in-downtown-lagrange-their-third-business-to-date/,lagrangenews,True
Female found stabbed to death on Fort Drive,https://www.lagrangenews.com/2022/07/27/female-found-stabbed-to-death-on-fort-drive/,lagrangenews,True
Reality TV star Mama June to be in West Point Saturday,https://www.lagrangenews.com/2022/07/28/reality-tv-star-mama-june-to-be-in-west-point-saturday/,lagrangenews,True
GENDUSA COLUMN: The magic of ocean time,https://www.lagrangenews.com/2022/07/27/gendusa-column-the-magic-of-ocean-time/,lagrangenews,True
Podcasts,https://ktla.com/podcasts/,ktla,False
"Roku, Apple TV, Amazon Fire TV",https://ktla.com/watch-ktla-on-roku-apple-tv-amazon-fire-tv/,ktla,True
"J. David McSwane, ProPublica Investigative Reporter",https://ktla.com/podcasts/frank-buckley-interviews/j-david-mcswane-propublica-investigative-reporter/,ktla,True
Los Angeles traffic,https://ktla.com/traffic/,ktla,False
.cls-3{fill:#fff;fill-rule:evenodd},https://ktla.com/news/local-news/big-falls-in-san-bernardino-national-forest-proves-dangerous-for-some-hikers/,ktla,True
More national and world news,https://ktla.com/news/nationworld/,ktla,False
BestReviews,https://ktla.com/reviews/,ktla,False
Adoptable senior dogs from Foxy and the Hounds looking …,https://ktla.com/morning-news/adoptable-senior-dogs-from-foxy-and-the-hounds-looking-for-homes/,ktla,True
Contests,https://ktla.com/contests/,ktla,False
.cls-7{fill:#fff;fill-rule:evenodd},https://ktla.com/podcasts/frank-buckley-interviews/peter-goodman-global-economics-correspondent/,ktla,True
Subscribers only'Supermarkets have won the battle for French hearts and minds',https://www.lemonde.fr/en/france/article/2022/07/30/supermarkets-have-won-the-battle-for-french-hearts-and-minds_5991998_7.html,lemonde_en,True
Subscribers only Ukraine's high-tech sector hovers between survival and innovation,https://www.lemonde.fr/en/international/article/2022/07/22/ukraine-s-high-tech-sector-hovers-between-survival-and-innovation_5991101_4.html,lemonde_en,True
Subscribers only 'Contentious compliance' strategy central to Uber's growth,https://www.lemonde.fr/en/opinion/article/2022/07/29/the-contentious-compliance-strategy-is-central-to-uber-s-growth_5991821_23.html,lemonde_en,True
Subscribers only Musician Jack White's life in blue and vinyl,https://www.lemonde.fr/en/culture/article/2022/07/28/musician-jack-white-s-life-in-blue-and-vinyl_5991792_30.html,lemonde_en,True
United States,//www.lemonde.fr/en/united-states/,lemonde_en,False
Subscribers onlyAnimal experimentation: Retirement for some lab monkeys,https://www.lemonde.fr/en/science/article/2022/07/30/animal-experimentation-retirement-for-some-lab-monkeys_5992012_10.html,lemonde_en,True
"Newsletter LE MONDE IN ENGLISH Sign up to receive our daily selection of ""Le Monde"" articles translated into English.   Sign up",https://www.lemonde.fr/newsletters/le-monde-in-english/,lemonde_en,True
"Subscribers onlyFrom Paris to London, by bike",https://www.lemonde.fr/en/style/article/2022/07/31/from-paris-to-london-by-bike_5992024_40.html,lemonde_en,True
Subscribers only The origin of mammals' warm blood is hidden in their ear,https://www.lemonde.fr/en/science/article/2022/07/30/the-origin-of-mammals-warm-blood-is-hidden-in-their-ear_5991934_10.html,lemonde_en,True
Monkeypox: Why are gay and bisexual men more affected?,https://www.lemonde.fr/en/health/article/2022/07/26/monkeypox-why-are-gay-and-bisexual-men-more-affected_5991445_14.html,lemonde_en,True
"7 recetas frescas, baratas y ligeras para las cenas veraniegas",/comer/recetas/20220731/8431124/7-recetas-frescas-baratas-ligeras-cenas-veraniegas.html,lavanguardia,True
Tras el cambio de época,/internacional/20220731/8438339/alemania-rusia-ucrania-otan-guerra-canciller-scholz.html,lavanguardia,True
7 planes para pasar tus vacaciones de verano aptos para cualquier bolsillo,/vida/20220728/8392671/planes-pasar-tus-vacaciones-verano-aptas-bolsillo-cofidis-brl.html,lavanguardia,True
Russell roba la ‘pole’ a Sainz,/encatala/20220731/8442377/russell-roba-pole-sainz.html,lavanguardia,True
Una barbacoa de mamut de un millón de años,/local/barcelona/20220731/8442131/barbacoa-mamut-millon-anos-boella-catalunya-cataluna-prehistorica.html,lavanguardia,True
Alcaraz - Sinner: horario y dónde ver hoy el partido de tenis de Umag,/deportes/horarios/tenis/20220731/8442816/alcaraz-sinner-horario-donde-ver-hoy-partido-tenis-umag-ht-video-seo-ext.html,lavanguardia,True
Televisión,https://www.lavanguardia.com/television,lavanguardia,False
Cultura,/cultura,lavanguardia,False
Edició en català,https://www.lavanguardia.com/encatala,lavanguardia,False
"Viruela del mono: España suma dos muertes, ¿se ha menospreciado la infección?",/vida/20220731/8442077/muertes-viruela-mono-espana-encefalitis.html,lavanguardia,True
Apple News,https://www.macrumors.com/guide/apple-news-plus/,macrumors,False
Upcoming Products,https://www.macrumors.com/guide/upcoming-apple-products/,macrumors,False
Backbone One PlayStation Edition Officially Licensed Controller Now Available for iPhone,https://toucharcade.com/2022/07/28/backbone-one-playstation-edition-controller-buy-price-release-date-features-buttons-iphone-official/,macrumors,True
(8),https://forums.macrumors.com/threads/the-series-7-is-amazing.2353138/unread,macrumors,False
$89.95,https://www.bhphotovideo.com/c/product/1668450-REG/apple_mj2c3ll_a_homepod_mini_blue.html/kw/APHOMEPMBL/BI/2696/KBID/3612,macrumors,False
WorkOutDoors: New workout features,https://forums.macrumors.com/threads/workoutdoors-new-workout-features.2134687/,macrumors,True
Beats,https://www.macrumors.com/guide/beats/,macrumors,False
RSS,https://feeds.macrumors.com/MacRumors-All,macrumors,False
Email,mailto:chris.j@macrumors.com,macrumors,False
"Mac Pro 5,1 - MSI RX580 - Apple 5k Studio Display",https://forums.macrumors.com/threads/mac-pro-5-1-msi-rx580-apple-5k-studio-display.2353118/,macrumors,True
See all,/entertainment/,nbcdfw,False
What to Know About 2022 Clear the Shelters in North Texas,https://www.nbcdfw.com/news/local/clear-the-shelters/what-to-know-about-2022-clear-the-shelters-in-north-texas/3035364/,nbcdfw,True
Contact Us,https://www.nbcdfw.com/contact-us/,nbcdfw,False
rental market,https://www.nbcdfw.com/tag/rental-market/,nbcdfw,False
NBC 5 Today Weekend Report,https://www.nbcdfw.com/news/local/live-coverage-from-nbc-dallas-fort-worth-nbcdfw-4/2181809/,nbcdfw,True
Send Feedback,https://www.nbcdfw.com/send-feedback/,nbcdfw,False
"House Passes Bill to Boost U.S. Chip Production and China Competition, Sending It to Biden",https://www.nbcdfw.com/news/business/money-report/house-passes-bill-to-boost-u-s-chip-production-and-china-competition-sending-it-to-biden/3034361/,nbcdfw,True
"In Race for Monkeypox Vaccines, Experts See Repeat of COVID",https://www.nbcdfw.com/news/national-international/in-race-for-monkeypox-vaccines-experts-see-repeat-of-covid/3035869/,nbcdfw,True
Contact Us,/contact-us%20,nbcdfw,False
Business,/news/business/,nbcdfw,False
"Reuters Diversity ReportOpen in new tab, opens new tab",https://www.reuters.com/DiversityReportApril2022,reuters,True
Aerospace & Defense,/business/aerospace-defense/,reuters,False
"NewslettersOpen in new tab, opens new tab",https://newslink.reuters.com/join/subscribe,reuters,False
"Brand Attribution GuidelinesOpen in new tab, opens new tab",https://www.reutersagency.com/en/about/about-us/brand-attribution-guidelines/,reuters,True
